Participant,Gender,Age,SpanL1,LangSpoken,Lang_0.5,Lang_6.12,Lang_13.18,Eng_classes,Eng_classes_time,Eng_classes_amount,Caregivers_speak_Eng,Eng_travel,Eng_country,Word,word_lemma,AssociateNumber,Orig_Response,Response,Response_lemma,Response_Class,Relation_Type,Confidence,Comments,List,word_ID,translation,Block
sp149,Male,26,Yes,"english, spanish",spanish,"english, spanish","english, spanish",Yes,im from the US...all my school was in english,18 years,No,No,,doctor,,2,surgeon,surgeon,,noun,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp101,Male,19,Yes,"Primarily spanish at home, English everywhere else. ",Spanish and English,Spanish and English,Spanish and English,Yes,All schoolwork,13,Yes,Yes,"United States, I live here. ",doctor,,3,surgery,surgery,,noun,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp102,Female,23,Yes,english and spanish ,both ,both,both ,No,,,Yes,Yes,america ,doctor,,3,blood ,blood,,noun,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp103,Female,24,Yes,Spanish English ,Spanish,Spanish,Spanish ,Yes,"Elementary school, high school",Unsure,No,No,,doctor,,3,Insurance,insurance,,noun,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp104,Male,27,Yes,english and spanish,Spanish and English,Spanish and English,Spanish and English,Yes,All my life,12,No,No,,doctor,,3,hospital,hospital,,noun,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp105,Male,25,Yes,"spanish, english","spanish, english","spanish, english","spanish, english",Yes,elementary school,3 years,Yes,Yes,I live in the USA... ,doctor,,3,smart,smart,,adjective,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp106,Female,25,Yes,"Spanish, English","Spanish, English","Spanish, English","Spanish, English",No,,,Yes,No,,doctor,,3,patient,patient,,noun,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp107,Male,27,Yes,English and Spanish,spanish,spanish,English and Spanish,No,,,Yes,No,,doctor,,3,ghetto,ghetto,,noun,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp108,Female,31,Yes,English and Spanish,"Spanish, English","Spanish, English","Spanish, English",No,,,Yes,Yes,United States - I live there,doctor,,3,Clinic,clinic,,noun,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp109,Female,21,Yes,"English, Spanish","Spanish, English","Spanish, English","Spanish, English",No,,,No,Yes,n/a,doctor,,3,office,office,,noun,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp110,Female,27,Yes,Spanish and English,2,2,2,No,,,Yes,No,,doctor,,3,check up,check_up,,noun,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp111,Female,34,Yes,"Spanish, English",Spanish,Spanish,Spanish,Yes,High school,4,Yes,Yes,USA. 4 years,doctor,,3,Appointment,appointment,,noun,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp112,Female,19,Yes,english and spanish,2,2,2,No,,,Yes,Yes,I live in an English speaking country,doctor,,3,healing,to_heal,,verb,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp113,Female,24,Yes,spanish and english,spanish,spanish and english,both,No,,,No,No,,doctor,,3,check up,check_up,,noun,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp114,Female,21,Yes,"spanish, english, french ",spanish,"english, spanish","spanish, english, french",Yes,elementary school,12,Yes,Yes,United States,doctor,,3,endoscopy ,endoscopy,,noun,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp115,Male,25,Yes,English and Spanish,English and Spanish,English and Spanish,English and Spanish,Yes,"Elementary, middle school, high school, college",12,No,No,,doctor,,3,sick,sick,,adjective,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp116,Male,20,Yes,"English, Spanish",1,1,1,Yes,Elementary ,1,Yes,Yes,"United States, I live here now",doctor,,3,helpful,helpful,,adjective,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp117,Female,19,Yes,"Spanish, english","Spanish, english","Spanish, english","Spanish, english",Yes,"Elementary, middle and high school",10 years,Yes,Yes,USA,doctor,,3,School,school,,noun,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp118,Female,21,Yes,english,spanish,english,english,No,,,Yes,No,,doctor,,3,vaccine,vaccine,,noun,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp119,Male,21,Yes,"English, spanish, french",Spanish,Spanish,Spanish,Yes,Middle school,7 years,No,Yes,The US and Canada ,doctor,,3,Medical,medical,,adjective,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp120,Female,19,Yes,Spanish + English ,Spanish,"Spanish, English ","Spanish, English ",No,,,Yes,Yes,USA whole life,doctor,,3,Meds,med,,noun,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp121,Female,26,Yes,Spanish and English,Spanish,Spanish,Spanish,No,,,Yes,No,,doctor,,3,hospital,hospital,,noun,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp122,Male,31,Yes,"English, Spanish","Spanish, English","Spanish, English","Spanish, English",No,,,Yes,No,,doctor,,3,Hospital,hospital,,noun,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp123,Female,26,Yes,"spanish, english",spanish,spanish/english,spanish/english,Yes,"elementary, middle/high school, college, university",20 yrs,Yes,Yes,"united states, 26 years",doctor,,3,gloves,glove,,noun,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp124,Female,21,Yes,"english, spanish ",spanish,spanish,spanish & english,Yes,high school and college,11 years,No,No,,doctor,,3,vaccines,vaccine,,noun,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp125,Male,20,Yes,"English, spanish","English, spanish","English, spanish","English, spanish",Yes,high school,the required amount for graduation,Yes,Yes,"United States, i live there now",doctor,,3,therapist,therapist,,noun,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp126,Male,22,Yes,English and Spanish,Spanish,English,English,Yes,school,18 years,Yes,Yes,I was born in the USA,doctor,,3,physician,physician,,noun,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp127,Female,32,Yes,"English, Spanish, French","Spanish, English","English, Spanish","English, Spanish, French",No,,,Yes,Yes,United States; I have lived here since I was 2 so 30 years,doctor,,3,bed,bed,,noun,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp129,Female,22,Yes,"Spanish, English", Spanish,Spanish,Spanish,No,,,No,No,,doctor,,3,wellness,wellness,,noun,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp130,Female,33,Yes,"english, Spanish, French ",Spanish,"Spanish, english","Spanish, english",Yes,all through school,12,Yes,Yes,US,doctor,,3,health,health,,noun,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp131,Female,23,Yes,english and spanish,spanish and english,spanish and english,spanish and english,Yes,high school,4 years,Yes,No,,doctor,,3,check out,check_out,,verb,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp132,Male,18,Yes,"English, Spanish",Spanish,English and Spanish,English and Spanish ,Yes,middle school and high school ,7,Yes,No,,doctor,,3,Educated,educated,,adjective,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp133,Male,25,Yes,English Spanish,2,,,Yes,high school,8,Yes,Yes,Canada 6 months,doctor,,3,emergency,emergency,,noun,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp134,Female,21,Yes,spanish and english,spanish,english,english,No,,,Yes,No,,doctor,,3,surgery,surgery,,noun,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp135,Female,20,Yes,"English, Spanish",spanish,"English, Spanish","English, Spanish",No,,,No,No,,doctor,,3,clinic,clinic,,noun,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp136,Male,33,Yes,spanish english ,spanish,spanish,english,No,,,No,Yes,us,doctor,,3,cancer,cancer,,noun,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp137,Female,19,Yes,English and Spanish,spanish,Spanish and english,Spanish and english,Yes,Elementary,2 years,Yes,No,,doctor,,3,dying,to_die,,verb,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp138,Female,32,Yes,"English, Spanish",Spanish,"English, Spanish","English,Spanish",Yes,Primary through high school,12,No,No,,doctor,,3,Vaccine,vaccine,,noun,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp139,Female,26,Yes,English and Spanish,Spanish,Spanish,English and Spanish,No,,,Yes,Yes,Live in the United States,doctor,,3,Sickness,sickness,,noun,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp140,Female,21,Yes,English and Spanish,Spanish,Spanish and english,Spanish and english,Yes,Middle school through College,8 years,No,No,,doctor,,3,Physical ,physical,,adjective,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp141,Female,26,Yes,English and Spanish,Spanish and English,"English primarily, but also Spanish","English primarily, but also Spanish",Yes,All throughout school,13 years,Yes,Yes,"USA, I live here",doctor,,3,lab,lab,,noun,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp142,Female,26,Yes,"Spanish, English","Spanish, English","Spanish, English","Spanish, English",No,,,Yes,Yes,US,doctor,,3,hospital,hospital,,noun,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp143,Female,26,Yes,Spanish and English,spanish,spanish and english,spanish and english,Yes,elementary,2 years,No,Yes,Canada 3 months,doctor,,3,bloodwork,bloodwork,,noun,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp144,Male,18,Yes,English and spanish,English and Spanish,English,English,Yes,Every year,12 years,Yes,Yes,United States for most of my life,doctor,,3,sick,sick,,adjective,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp145,Female,32,Yes,English and Spanish ,Spanish ,Spanish and english,Spanish and English ,Yes,High school,6- but it was more like English writing not ESOL classes ,Yes,No,,doctor,,3,Sick ,sick,,adjective,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp146,Female,20,Yes,Spanish and English ,Spanish,Spanish and English,Spanish and English,Yes,high school,4 years,No,No,,doctor,,3,office,office,,noun,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp147,Female,21,Yes,"English, some spanish","spanish, english",english,english,Yes,"high school, middle school, college",9 years,Yes,No,,doctor,,3,health,health,,noun,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp148,Female,18,Yes,English and Spanish,spanish ,spanish,spanish,Yes,"middle school, high school",8 years (all throughout school),No,Yes,Canada - 3 days,doctor,,3,health,health,,noun,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp149,Male,26,Yes,"english, spanish",spanish,"english, spanish","english, spanish",Yes,im from the US...all my school was in english,18 years,No,No,,doctor,,3,phd,phd,,noun,NA,NA,NA,A,r2_en_a4,doctor,Eng
sp101,Male,19,Yes,"Primarily spanish at home, English everywhere else. ",Spanish and English,Spanish and English,Spanish and English,Yes,All schoolwork,13,Yes,Yes,"United States, I live here. ",apartment,,1,complex,complex,,noun,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp102,Female,23,Yes,english and spanish ,both ,both,both ,No,,,Yes,Yes,america ,apartment,,1,home ,home,,noun,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp103,Female,24,Yes,Spanish English ,Spanish,Spanish,Spanish ,Yes,"Elementary school, high school",Unsure,No,No,,apartment,,1,Home,home,,noun,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp104,Male,27,Yes,english and spanish,Spanish and English,Spanish and English,Spanish and English,Yes,All my life,12,No,No,,apartment,,1,rent,rent,,unclear,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp105,Male,25,Yes,"spanish, english","spanish, english","spanish, english","spanish, english",Yes,elementary school,3 years,Yes,Yes,I live in the USA... ,apartment,,1,rent,rent,,unclear,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp106,Female,25,Yes,"Spanish, English","Spanish, English","Spanish, English","Spanish, English",No,,,Yes,No,,apartment,,1,floor,floor,,noun,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp107,Male,27,Yes,English and Spanish,spanish,spanish,English and Spanish,No,,,Yes,No,,apartment,,1,room,room,,noun,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp108,Female,31,Yes,English and Spanish,"Spanish, English","Spanish, English","Spanish, English",No,,,Yes,Yes,United States - I live there,apartment,,1,Flat,flat,,noun,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp109,Female,21,Yes,"English, Spanish","Spanish, English","Spanish, English","Spanish, English",No,,,No,Yes,n/a,apartment,,1,floors,floor,,noun,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp110,Female,27,Yes,Spanish and English,2,2,2,No,,,Yes,No,,apartment,,1,home,home,,noun,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp111,Female,34,Yes,"Spanish, English",Spanish,Spanish,Spanish,Yes,High school,4,Yes,Yes,USA. 4 years,apartment,,1,Condo,condo,,noun,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp112,Female,19,Yes,english and spanish,2,2,2,No,,,Yes,Yes,I live in an English speaking country,apartment,,1,city,city,,noun,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp113,Female,24,Yes,spanish and english,spanish,spanish and english,both,No,,,No,No,,apartment,,1,building,building,,noun,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp114,Female,21,Yes,"spanish, english, french ",spanish,"english, spanish","spanish, english, french",Yes,elementary school,12,Yes,Yes,United States,apartment,,1,house,house,,noun,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp115,Male,25,Yes,English and Spanish,English and Spanish,English and Spanish,English and Spanish,Yes,"Elementary, middle school, high school, college",12,No,No,,apartment,,1,apartment building,building,,noun,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp116,Male,20,Yes,"English, Spanish",1,1,1,Yes,Elementary ,1,Yes,Yes,"United States, I live here now",apartment,,1,house,house,,noun,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp117,Female,19,Yes,"Spanish, english","Spanish, english","Spanish, english","Spanish, english",Yes,"Elementary, middle and high school",10 years,Yes,Yes,USA,apartment,,1,Rent,rent,,unclear,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp118,Female,21,Yes,english,spanish,english,english,No,,,Yes,No,,apartment,,1,house,house,,noun,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp119,Male,21,Yes,"English, spanish, french",Spanish,Spanish,Spanish,Yes,Middle school,7 years,No,Yes,The US and Canada ,apartment,,1,Hotel,hotel,,noun,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp120,Female,19,Yes,Spanish + English ,Spanish,"Spanish, English ","Spanish, English ",No,,,Yes,Yes,USA whole life,apartment,,1,Small,small,,adjective,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp121,Female,26,Yes,Spanish and English,Spanish,Spanish,Spanish,No,,,Yes,No,,apartment,,1,place,place,,noun,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp122,Male,31,Yes,"English, Spanish","Spanish, English","Spanish, English","Spanish, English",No,,,Yes,No,,apartment,,1,Home,home,,noun,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp123,Female,26,Yes,"spanish, english",spanish,spanish/english,spanish/english,Yes,"elementary, middle/high school, college, university",20 yrs,Yes,Yes,"united states, 26 years",apartment,,1,dreaming,to_dream,,verb,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp124,Female,21,Yes,"english, spanish ",spanish,spanish,spanish & english,Yes,high school and college,11 years,No,No,,apartment,,1,motel,motel,,noun,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp125,Male,20,Yes,"English, spanish","English, spanish","English, spanish","English, spanish",Yes,high school,the required amount for graduation,Yes,Yes,"United States, i live there now",apartment,,1,complex,complex,,noun,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp126,Male,22,Yes,English and Spanish,Spanish,English,English,Yes,school,18 years,Yes,Yes,I was born in the USA,apartment,,1,place ,place,,noun,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp127,Female,32,Yes,"English, Spanish, French","Spanish, English","English, Spanish","English, Spanish, French",No,,,Yes,Yes,United States; I have lived here since I was 2 so 30 years,apartment,,1,house,house,,noun,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp129,Female,22,Yes,"Spanish, English", Spanish,Spanish,Spanish,No,,,No,No,,apartment,,1,complex,complex,,noun,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp130,Female,33,Yes,"english, Spanish, French ",Spanish,"Spanish, english","Spanish, english",Yes,all through school,12,Yes,Yes,US,apartment,,1,house,house,,noun,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp131,Female,23,Yes,english and spanish,spanish and english,spanish and english,spanish and english,Yes,high school,4 years,Yes,No,,apartment,,1,couch,couch,,noun,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp132,Male,18,Yes,"English, Spanish",Spanish,English and Spanish,English and Spanish ,Yes,middle school and high school ,7,Yes,No,,apartment,,1,Home,home,,noun,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp133,Male,25,Yes,English Spanish,2,,,Yes,high school,8,Yes,Yes,Canada 6 months,apartment,,1,home,home,,noun,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp134,Female,21,Yes,spanish and english,spanish,english,english,No,,,Yes,No,,apartment,,1,sleep,to_sleep,,verb,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp135,Female,20,Yes,"English, Spanish",spanish,"English, Spanish","English, Spanish",No,,,No,No,,apartment,,1,rooms,room,,noun,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp136,Male,33,Yes,spanish english ,spanish,spanish,english,No,,,No,Yes,us,apartment,,1,roof,roof,,noun,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp137,Female,19,Yes,English and Spanish,spanish,Spanish and english,Spanish and english,Yes,Elementary,2 years,Yes,No,,apartment,,1,small,small,,adjective,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp138,Female,32,Yes,"English, Spanish",Spanish,"English, Spanish","English,Spanish",Yes,Primary through high school,12,No,No,,apartment,,1,Small,small,,adjective,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp139,Female,26,Yes,English and Spanish,Spanish,Spanish,English and Spanish,No,,,Yes,Yes,Live in the United States,apartment,,1,Complex ,complex,,noun,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp140,Female,21,Yes,English and Spanish,Spanish,Spanish and english,Spanish and english,Yes,Middle school through College,8 years,No,No,,apartment,,1,Small,small,,adjective,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp141,Female,26,Yes,English and Spanish,Spanish and English,"English primarily, but also Spanish","English primarily, but also Spanish",Yes,All throughout school,13 years,Yes,Yes,"USA, I live here",apartment,,1,rent,rent,,unclear,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp142,Female,26,Yes,"Spanish, English","Spanish, English","Spanish, English","Spanish, English",No,,,Yes,Yes,US,apartment,,1,expensive,expensive,,adjective,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp143,Female,26,Yes,Spanish and English,spanish,spanish and english,spanish and english,Yes,elementary,2 years,No,Yes,Canada 3 months,apartment,,1,building,building,,noun,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp144,Male,18,Yes,English and spanish,English and Spanish,English,English,Yes,Every year,12 years,Yes,Yes,United States for most of my life,apartment,,1,saving,saving,,noun,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp145,Female,32,Yes,English and Spanish ,Spanish ,Spanish and english,Spanish and English ,Yes,High school,6- but it was more like English writing not ESOL classes ,Yes,No,,apartment,,1,Home,home,,noun,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp146,Female,20,Yes,Spanish and English ,Spanish,Spanish and English,Spanish and English,Yes,high school,4 years,No,No,,apartment,,1,small,small,,adjective,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp147,Female,21,Yes,"English, some spanish","spanish, english",english,english,Yes,"high school, middle school, college",9 years,Yes,No,,apartment,,1,house,house,,noun,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp148,Female,18,Yes,English and Spanish,spanish ,spanish,spanish,Yes,"middle school, high school",8 years (all throughout school),No,Yes,Canada - 3 days,apartment,,1,home,home,,noun,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp149,Male,26,Yes,"english, spanish",spanish,"english, spanish","english, spanish",Yes,im from the US...all my school was in english,18 years,No,No,,apartment,,1,small,small,,adjective,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp101,Male,19,Yes,"Primarily spanish at home, English everywhere else. ",Spanish and English,Spanish and English,Spanish and English,Yes,All schoolwork,13,Yes,Yes,"United States, I live here. ",apartment,,2,landlord,landlord,,noun,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp102,Female,23,Yes,english and spanish ,both ,both,both ,No,,,Yes,Yes,america ,apartment,,2,bed ,bed,,noun,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp103,Female,24,Yes,Spanish English ,Spanish,Spanish,Spanish ,Yes,"Elementary school, high school",Unsure,No,No,,apartment,,2,Independent,independent,,adjective,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp104,Male,27,Yes,english and spanish,Spanish and English,Spanish and English,Spanish and English,Yes,All my life,12,No,No,,apartment,,2,expensive,expensive,,adjective,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp105,Male,25,Yes,"spanish, english","spanish, english","spanish, english","spanish, english",Yes,elementary school,3 years,Yes,Yes,I live in the USA... ,apartment,,2,home,home,,noun,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp106,Female,25,Yes,"Spanish, English","Spanish, English","Spanish, English","Spanish, English",No,,,Yes,No,,apartment,,2,balcony,balcony,,noun,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp107,Male,27,Yes,English and Spanish,spanish,spanish,English and Spanish,No,,,Yes,No,,apartment,,2,live,to_live,,verb,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp108,Female,31,Yes,English and Spanish,"Spanish, English","Spanish, English","Spanish, English",No,,,Yes,Yes,United States - I live there,apartment,,2,Rent,rent,,unclear,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp109,Female,21,Yes,"English, Spanish","Spanish, English","Spanish, English","Spanish, English",No,,,No,Yes,n/a,apartment,,2,units,unit,,noun,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp110,Female,27,Yes,Spanish and English,2,2,2,No,,,Yes,No,,apartment,,2,tall,tall,,adjective,NA,NA,NA,A,r2_en_a5,apartamento,Eng
sp111,Female,34,Yes,"Spanish, English",Spanish,Spanish,Spanish,Yes,High school,4,Yes,Yes,USA. 4 years,apartment,,2,Building,building,,noun,NA,NA,NA,A,r2_en_a5,apartamento,Eng
