ProlificID,Participant,Gender,Age,SpanL1,LangSpoken,Lang_0.5,Lang_6.12,Lang_13.18,Eng_classes,Eng_classes_time,Eng_classes_amount,Caregivers_speak_Eng,Eng_travel,Eng_country,Word,AssociateNumber,Orig_Response,Response,Response_Class,Relation_Type,Confidence,Comments,List,word_ID,translation,Block
608c39c9f5bfc76640e29fc5,sp110,Female,27,Yes,Spanish and English,2,2,2,No,,,Yes,No,,agua,3,fria,frio,adjective,,,,A,r2_sp_a1,water,Span
60a2bf8a608932ec4198dc2d,sp111,Female,34,Yes,"Spanish, English",Spanish,Spanish,Spanish,Yes,High school,4,Yes,Yes,USA. 4 years,agua,3,Bebe,beber,verb,,,,A,r2_sp_a1,water,Span
5f4312138af6971727798dca,sp112,Female,19,Yes,english and spanish,2,2,2,No,,,Yes,Yes,I live in an English speaking country,agua,3,fresca,fresco,adjective,,,,A,r2_sp_a1,water,Span
5cf30fd3cf9f01001a6ccfc6,sp113,Female,24,Yes,spanish and english,spanish,spanish and english,both,No,,,No,No,,agua,3,fria,frio,adjective,,,,A,r2_sp_a1,water,Span
5fb33ab92d694ba648829568,sp114,Female,21,Yes,"spanish, english, french ",spanish,"english, spanish","spanish, english, french",Yes,elementary school,12,Yes,Yes,United States,agua,3,clara,claro,adjective,,,,A,r2_sp_a1,water,Span
5f5fc99386b7b80816029eae,sp115,Male,25,Yes,English and Spanish,English and Spanish,English and Spanish,English and Spanish,Yes,"Elementary, middle school, high school, college",12,No,No,,agua,3,lluvia,lluvia,noun,,,,A,r2_sp_a1,water,Span
5f18c2af2946e80f3192e21a,sp116,Male,20,Yes,"English, Spanish",1,1,1,Yes,Elementary ,1,Yes,Yes,"United States, I live here now",agua,3,rica,rico,adjective,,,,A,r2_sp_a1,water,Span
5f5d1ca652e427552ac8ed04,sp117,Female,19,Yes,"Spanish, english","Spanish, english","Spanish, english","Spanish, english",Yes,"Elementary, middle and high school",10 years,Yes,Yes,USA,agua,3,piscina,piscina,noun,,,,A,r2_sp_a1,water,Span
60935386bf8cef56e748047f,sp118,Female,21,Yes,english,spanish,english,english,No,,,Yes,No,,agua,3,soda,soda,noun,,,,A,r2_sp_a1,water,Span
5ff60710afa9e51285767d76,sp119,Male,21,Yes,"English, spanish, french",Spanish,Spanish,Spanish,Yes,Middle school,7 years,No,Yes,The US and Canada ,agua,3,Tibia,tibio,adjective,,,,A,r2_sp_a1,water,Span
5f088062427fa6092767f97f,sp120,Female,19,Yes,Spanish + English ,Spanish,"Spanish, English ","Spanish, English ",No,,,Yes,Yes,USA whole life,agua,3,Fresca,fresco,adjective,,,,A,r2_sp_a1,water,Span
5f0173db036ba22c01375033,sp121,Female,26,Yes,Spanish and English,Spanish,Spanish,Spanish,No,,,Yes,No,,agua,3,bebida,bebida,noun,,,,A,r2_sp_a1,water,Span
607463a09b68c9e8c4e9532f,sp122,Male,31,Yes,"English, Spanish","Spanish, English","Spanish, English","Spanish, English",No,,,Yes,No,,agua,3,Bañar,banar,verb,,,,A,r2_sp_a1,water,Span
6026ae70a770da39bbd57e43,sp123,Female,26,Yes,"spanish, english",spanish,spanish/english,spanish/english,Yes,"elementary, middle/high school, college, university",20 yrs,Yes,Yes,"united states, 26 years",agua,3,mar,mar,noun,,,,A,r2_sp_a1,water,Span
