"","source","target","weight"
"2987","viento","paajaro",1
"2988","viento","playa",3
"2989","viento","polvo",3
"2990","viento","primavera",1
"2991","viento","puerto rico",1
"2992","viento","raapido",2
"2993","viento","ruido",1
"2994","viento","ruidoso",1
"2995","viento","salvar",1
"2996","viento","sol",2
"2997","viento","soplar",2
"2998","viento","temperatura",1
"2999","viento","tiempo",2
"3000","viento","tierra",1
"3001","viento","tormenta",3
"3002","viento","tornado",3
"3003","viento","turbina",1
"3004","viento","valle",1
"3005","viento","ventana",2
