Participant,Gender,Age,SpanL1,LangSpoken,Lang_0.5,Lang_6.12,Lang_13.18,Eng_classes,Eng_classes_time,Eng_classes_amount,Caregivers_speak_Eng,Eng_travel,Eng_country,Word,word_lemma,AssociateNumber,Orig_Response,Response,Response_lemma,Response_Class,Relation_Type,Confidence,Comments,List,word_ID,translation,Block
sp245,Female,19,Yes,Spanish and English,Spanish,Spanish and English,Spanish and English,No,,,Yes,No,,familia,familia,2,papá,papa,papaa,noun,,,,Unique,r3_sp_5,family,Span
sp246,Female,21,Yes,"english, spanish",spanish,"english, spanish ","english, spanish",Yes,"high school college-level classes, actual college classes ",around 6,Yes,No,,familia,familia,2,familiares,familiar,familiar,noun,,,,Unique,r3_sp_5,family,Span
sp247,Female,19,Yes,"Spanish, English, German",Spanish,Spanish,Spanish,Yes,Highschool,4,Yes,No,,familia,familia,2,madres,madre,madre,noun,,,,Unique,r3_sp_5,family,Span
sp248,Male,19,Yes,spanish and english,spanish,spanish,spanish,Yes,every year of school,15 years,Yes,No,,familia,familia,2,hija,hija,hija,noun,,,,Unique,r3_sp_5,family,Span
sp249,Female,27,Yes,Spanish and English,Spanish,English,English,No,,,No,No,,familia,familia,2,papa,papa,papaa,noun,,,,Unique,r3_sp_5,family,Span
sp200,Male,24,Yes,"English, Spanish",spanish,spnaish,spanish,No,,,Yes,No,,familia,familia,3,hermana,hermana,hermana,noun,,,,Unique,r3_sp_5,family,Span
sp201,Female,22,Yes,English and Spanish,Spanish,Spanish,English,Yes,Preschool,10,Yes,Yes,England for a month,familia,familia,3,papa,papa,papaa,noun,,,,Unique,r3_sp_5,family,Span
sp202,Female,29,Yes,"english, spanish",spanish,english,english,No,,,Yes,No,,familia,familia,3,hermana,hermana,hermana,noun,,,,Unique,r3_sp_5,family,Span
sp203,Male,18,Yes,"spanish, english",Spanish,"Spanish, English","Spanish, English",No,,,Yes,No,,familia,familia,3,padre,padre,padre,noun,,,,Unique,r3_sp_5,family,Span
sp204,Male,31,Yes,"English, Spanish","English, Spanish","English, Spanish","English, Spanish",Yes,Elementary and High School,4,Yes,Yes,"United States, 31 years",familia,familia,3,respecto,respeto,respeto,noun,,,,Unique,r3_sp_5,family,Span
sp205,Male,19,Yes,English and Spanish,Spanish,Spanish,Spanish,Yes,Kindergarten,12,No,No,,familia,familia,3,Hermana,hermana,hermana,noun,,,,Unique,r3_sp_5,family,Span
sp206,Female,26,Yes,"spanish, english",spanish,english/ spanish,english,No,,,Yes,No,,familia,familia,3,hermana,hermana,hermana,noun,,,,Unique,r3_sp_5,family,Span
sp207,Male,22,Yes,"Spanish, English",Spanish ,Spanish,Spanish ,Yes,High School,4,Yes,Yes,"United States, 8 years",familia,familia,3,Casa,casa,casa,noun,,,,Unique,r3_sp_5,family,Span
sp208,Male,27,Yes,"English, Spanish","Spanish, English","Spanish, English","Spanish, English",Yes,"Elementary, Middle school, high school, college",16,No,No,,familia,familia,3,Hermanos,hermano,hermano,noun,,,,Unique,r3_sp_5,family,Span
sp209,Female,31,Yes,"Spanish, English, Protuguese",Spanish/Portuguese,English,,Yes,High school,4 years,No,Yes,Lived in Mexico in Portugal for 6 years each,familia,familia,3,parentesco,parentesco,parentesco,noun,,,,Unique,r3_sp_5,family,Span
sp210,Male,20,Yes,English Spanish,Spanish,Spanish/English,Spanish/English,Yes,Since elementary,15 years,No,No,,familia,familia,3,padre,padre,padre,noun,,,,Unique,r3_sp_5,family,Span
sp212,Male,28,Yes,"English, Spanish",Spanish and English,Spanish and English,Spanish and English,Yes,Since Kindergarten all the way to College.,20 years,Yes,No,,familia,familia,3,conocimiento,conocimiento,conocimiento,noun,,,,Unique,r3_sp_5,family,Span
sp213,Male,21,Yes,English and Spanish,Spanish,"English, Spanish","English, Spanish",No,,,Yes,Yes,"USA, I live here",familia,familia,3,padres,padre,padre,noun,,,,Unique,r3_sp_5,family,Span
sp214,Male,32,Yes,Spanish & English,Spanish,Spanish,Spanish,Yes,Highschool and College,5,No,No,,familia,familia,3,hermanos,hermano,hermano,noun,,,,Unique,r3_sp_5,family,Span
sp215,Female,26,Yes,English and Spanish,English and Spanish,English and Spanish,English and Spanish,No,,,Yes,Yes,Canada for 8 days,familia,familia,3,Comida,comida,comida,noun,,,,Unique,r3_sp_5,family,Span
sp216,Female,28,Yes,"Spanish, english, guarani ",Spanish & Guarani,"Spanish, guarani & english","Spanish, guarani & english",Yes,Elementary school,1 year,Yes,No,,familia,familia,3,Casa,casa,casa,noun,,,,Unique,r3_sp_5,family,Span
sp217,Female,27,Yes,"English, Spanish",English/Spanish,English/Spanish,English/Spanish,No,,,Yes,No,,familia,familia,3,Servicial,servicial,servicial,adjective,,,,Unique,r3_sp_5,family,Span
sp218,Male,20,Yes,English and Spanish,Spanish,spanish/english ,spanish/english,No,,,No,No,,familia,familia,3,confianza,confianza,confianza,noun,,,,Unique,r3_sp_5,family,Span
sp219,Male,21,Yes,"English, Spanish","English, Spanish","English, Spanish","English, Spanish",Yes,High School,For the duration of elementary to high school.,Yes,No,,familia,familia,3,intrincada,intrincado,intrincado,adjective,,,,Unique,r3_sp_5,family,Span
sp220,Male,26,Yes,spanish and english,spanish,spanish/english,spanish,No,,,Yes,No,,familia,familia,3,mama,mama,mamaa,noun,,,,Unique,r3_sp_5,family,Span
sp221,Female,20,Yes,"Spanish, English, Japanese, Korean, Chinese",Spanish,Spanish,"Spanish, English",Yes,high school and college,7 years,No,Yes,United states for 3 years,familia,familia,3,hijos,hijo,hijo,noun,,,,Unique,r3_sp_5,family,Span
sp222,Female,22,Yes,"English, Spanish",Spanish,Spanish/English,Spanish/English,Yes,"Elementary, middle school, high school, college",17 years,Yes,Yes,"U.S.A, 17 years",familia,familia,3,juntos,juntos,juntos,adjective,,,,Unique,r3_sp_5,family,Span
sp223,Male,28,Yes,"english, spanish",2,2,2,No,,,Yes,No,,familia,familia,3,abuelita,abuelita,abuelita,noun,,,,Unique,r3_sp_5,family,Span
sp224,Female,19,Yes,spanish and english,spanish,spanish,spanish,No,,,No,No,,familia,familia,3,tia,tia,tiia,noun,,,,Unique,r3_sp_5,family,Span
sp225,Male,22,Yes,English and Spanish ,Spanish ,Spanish and English ,Spanish and English ,Yes,All through school,13,Yes,Yes,I live in America and have travelled from La to Missouri ,familia,familia,3,Peluche,peluche,peluche,noun,,,,Unique,r3_sp_5,family,Span
sp226,Female,22,Yes,"English, Spanish",Spanish,"English,Spanish","English, Spanish",Yes,High School,4,No,No,,familia,familia,3,casa,casa,casa,noun,,,,Unique,r3_sp_5,family,Span
sp227,Female,19,Yes,Spanish and English ,Spanish ,Both ,Both ,Yes,High school ,4,No,No,,familia,familia,3,Amor,amor,amor,noun,,,,Unique,r3_sp_5,family,Span
sp228,Female,28,Yes,English and Spanish,Spanish,Spanish,Spanish,Yes,Pre-kindergarten,1 year,No,No,,familia,familia,3,Bondad,bondad,bondad,noun,,,,Unique,r3_sp_5,family,Span
sp229,Female,25,Yes,Spanish and English,Spanish,Spanish and English,Spanish and English,No,,,No,No,,familia,familia,3,Abuela,abuela,abuela,noun,,,,Unique,r3_sp_5,family,Span
sp230,Female,20,Yes,Spanish and english,Spanish and English ,English,English,No,,,Yes,Yes,"America, I currently live here ",familia,familia,3,Linaje,linaje,linaje,noun,,,,Unique,r3_sp_5,family,Span
sp231,Male,20,Yes,English and Spanish,Spanish,Spanish,Spanish,No,,,No,Yes,I live here,familia,familia,3,Madre,madre,madre,noun,,,,Unique,r3_sp_5,family,Span
sp232,Female,18,Yes,Spanish and English,Spanish and English,Spanish,Spanish and English,Yes,Elementary through High School,10,Yes,No,,familia,familia,3,viejo,viejo,viejo,adjective,,,,Unique,r3_sp_5,family,Span
sp233,Male,24,Yes,"English, Spanish",Spanish,English,English,Yes,Elementary,19 years,Yes,Yes,24 years,familia,familia,3,hermanito,hermanito,hermanito,noun,,,,Unique,r3_sp_5,family,Span
sp234,Female,18,Yes,"English, Spanish",Spanish,"English, Spanish","English, Spanish",No,,,Yes,Yes,"US, 18 years",familia,familia,3,hijos,hijo,hijo,noun,,,,Unique,r3_sp_5,family,Span
sp235,Female,25,Yes,English and Spanish ,Spanish,Spanish,English and Spanish ,Yes,Elementary school,4 years ,Yes,Yes,U.S. I was born there ,familia,familia,3,Amor,amor,amor,noun,,,,Unique,r3_sp_5,family,Span
sp236,Female,28,Yes,"English, Spanish ",Spanish ,"Spanish, English ",English ,Yes,Elementary school ,2,Yes,Yes,Scotland for four months ,familia,familia,3,Casa,casa,casa,noun,,,,Unique,r3_sp_5,family,Span
sp237,Male,33,Yes,"english, spanish",spanish,english,english,Yes,"high school, college",2,Yes,Yes,The United Kingdom,familia,familia,3,tia,tia,tiia,noun,,,,Unique,r3_sp_5,family,Span
sp238,Female,20,Yes,English and Spanish,Spanish,Spanish and English,Spanish and English,Yes,high school and college,all of high school and two semesters in college,Yes,No,,familia,familia,3,mama,mama,mamaa,noun,,,,Unique,r3_sp_5,family,Span
sp239,Male,22,Yes,"Spanish, English, Japanese",Spanish,Spanish,Spanish,No,,,No,Yes,"United States, 5 years",familia,familia,3,separada,separado,separado,adjective,,,,Unique,r3_sp_5,family,Span
sp240,Male,20,Yes,English and Spanish,spanish,spanish,spanish and english,Yes,"school grades 1-12, college",13,No,No,,familia,familia,3,amigos,amigo,amigo,noun,,,,Unique,r3_sp_5,family,Span
sp241,Female,31,Yes,English and Spanish,English and Spanish,English and Spanish,English and Spanish,Yes,K-12 and freshman year of college,14,Yes,No,,familia,familia,3,plantas,planta,planta,noun,,,,Unique,r3_sp_5,family,Span
sp242,Female,25,Yes,Spanish and English ,Spanish ,Spanish and English ,Spanish and English ,Yes,Elementary-college,4,No,No,,familia,familia,3,Bendiciones ,bendicion,bendicioon,noun,,,,Unique,r3_sp_5,family,Span
sp243,Male,22,Yes,"Spanish, English",Spanish,"Spanish, English","Spanish, English",Yes,Elementary school through high school,12 years,No,No,,familia,familia,3,Hermano,hermano,hermano,noun,,,,Unique,r3_sp_5,family,Span
sp244,Male,26,Yes,English and Spanish,2,2,2,No,,,Yes,No,,familia,familia,3,papa,papa,papaa,noun,,,,Unique,r3_sp_5,family,Span
sp245,Female,19,Yes,Spanish and English,Spanish,Spanish and English,Spanish and English,No,,,Yes,No,,familia,familia,3,hermano,hermano,hermano,noun,,,,Unique,r3_sp_5,family,Span
sp246,Female,21,Yes,"english, spanish",spanish,"english, spanish ","english, spanish",Yes,"high school college-level classes, actual college classes ",around 6,Yes,No,,familia,familia,3,verde,verde,verde,adjective,,,,Unique,r3_sp_5,family,Span
sp247,Female,19,Yes,"Spanish, English, German",Spanish,Spanish,Spanish,Yes,Highschool,4,Yes,No,,familia,familia,3,hermana,hermana,hermana,noun,,,,Unique,r3_sp_5,family,Span
sp248,Male,19,Yes,spanish and english,spanish,spanish,spanish,Yes,every year of school,15 years,Yes,No,,familia,familia,3,madre,madre,madre,noun,,,,Unique,r3_sp_5,family,Span
sp249,Female,27,Yes,Spanish and English,Spanish,English,English,No,,,No,No,,familia,familia,3,hijos,hijo,hijo,noun,,,,Unique,r3_sp_5,family,Span
sp200,Male,24,Yes,"English, Spanish",spanish,spnaish,spanish,No,,,Yes,No,,arroz,arroz,1,comida,comida,comida,noun,,,,Unique,r3_sp_6,rice,Span
sp201,Female,22,Yes,English and Spanish,Spanish,Spanish,English,Yes,Preschool,10,Yes,Yes,England for a month,arroz,arroz,1,comida,comida,comida,noun,,,,Unique,r3_sp_6,rice,Span
sp202,Female,29,Yes,"english, spanish",spanish,english,english,No,,,Yes,No,,arroz,arroz,1,cocinar,cocinar,cocinar,verb,,,,Unique,r3_sp_6,rice,Span
sp203,Male,18,Yes,"spanish, english",Spanish,"Spanish, English","Spanish, English",No,,,Yes,No,,arroz,arroz,1,frijoles,frijol,frijol,noun,,,,Unique,r3_sp_6,rice,Span
sp204,Male,31,Yes,"English, Spanish","English, Spanish","English, Spanish","English, Spanish",Yes,Elementary and High School,4,Yes,Yes,"United States, 31 years",arroz,arroz,1,frijoles,frijol,frijol,noun,,,,Unique,r3_sp_6,rice,Span
sp205,Male,19,Yes,English and Spanish,Spanish,Spanish,Spanish,Yes,Kindergarten,12,No,No,,arroz,arroz,1,comida,comida,comida,noun,,,,Unique,r3_sp_6,rice,Span
sp206,Female,26,Yes,"spanish, english",spanish,english/ spanish,english,No,,,Yes,No,,arroz,arroz,1,pollo,pollo,pollo,noun,,,,Unique,r3_sp_6,rice,Span
sp207,Male,22,Yes,"Spanish, English",Spanish ,Spanish,Spanish ,Yes,High School,4,Yes,Yes,"United States, 8 years",arroz,arroz,1,Agua,agua,agua,noun,,,,Unique,r3_sp_6,rice,Span
sp208,Male,27,Yes,"English, Spanish","Spanish, English","Spanish, English","Spanish, English",Yes,"Elementary, Middle school, high school, college",16,No,No,,arroz,arroz,1,Comida,comida,comida,noun,,,,Unique,r3_sp_6,rice,Span
sp209,Female,31,Yes,"Spanish, English, Protuguese",Spanish/Portuguese,English,,Yes,High school,4 years,No,Yes,Lived in Mexico in Portugal for 6 years each,arroz,arroz,1,comida,comida,comida,noun,,,,Unique,r3_sp_6,rice,Span
sp210,Male,20,Yes,English Spanish,Spanish,Spanish/English,Spanish/English,Yes,Since elementary,15 years,No,No,,arroz,arroz,1,comida,comida,comida,noun,,,,Unique,r3_sp_6,rice,Span
sp212,Male,28,Yes,"English, Spanish",Spanish and English,Spanish and English,Spanish and English,Yes,Since Kindergarten all the way to College.,20 years,Yes,No,,arroz,arroz,1,platos,plato,plato,noun,,,,Unique,r3_sp_6,rice,Span
sp213,Male,21,Yes,English and Spanish,Spanish,"English, Spanish","English, Spanish",No,,,Yes,Yes,"USA, I live here",arroz,arroz,1,comida,comida,comida,noun,,,,Unique,r3_sp_6,rice,Span
sp214,Male,32,Yes,Spanish & English,Spanish,Spanish,Spanish,Yes,Highschool and College,5,No,No,,arroz,arroz,1,frijoles,frijol,frijol,noun,,,,Unique,r3_sp_6,rice,Span
sp215,Female,26,Yes,English and Spanish,English and Spanish,English and Spanish,English and Spanish,No,,,Yes,Yes,Canada for 8 days,arroz,arroz,1,Frijoles,frijol,frijol,noun,,,,Unique,r3_sp_6,rice,Span
sp216,Female,28,Yes,"Spanish, english, guarani ",Spanish & Guarani,"Spanish, guarani & english","Spanish, guarani & english",Yes,Elementary school,1 year,Yes,No,,arroz,arroz,1,Blanco,blanco,blanco,adjective,,,,Unique,r3_sp_6,rice,Span
sp217,Female,27,Yes,"English, Spanish",English/Spanish,English/Spanish,English/Spanish,No,,,Yes,No,,arroz,arroz,1,Sabrosa,sabroso,sabroso,adjective,,,,Unique,r3_sp_6,rice,Span
sp218,Male,20,Yes,English and Spanish,Spanish,spanish/english ,spanish/english,No,,,No,No,,arroz,arroz,1,comida,comida,comida,noun,,,,Unique,r3_sp_6,rice,Span
sp219,Male,21,Yes,"English, Spanish","English, Spanish","English, Spanish","English, Spanish",Yes,High School,For the duration of elementary to high school.,Yes,No,,arroz,arroz,1,comer,comer,comer,verb,,,,Unique,r3_sp_6,rice,Span
sp220,Male,26,Yes,spanish and english,spanish,spanish/english,spanish,No,,,Yes,No,,arroz,arroz,1,rojo,rojo,rojo,adjective,,,,Unique,r3_sp_6,rice,Span
sp221,Female,20,Yes,"Spanish, English, Japanese, Korean, Chinese",Spanish,Spanish,"Spanish, English",Yes,high school and college,7 years,No,Yes,United states for 3 years,arroz,arroz,1,comida,comida,comida,noun,,,,Unique,r3_sp_6,rice,Span
sp222,Female,22,Yes,"English, Spanish",Spanish,Spanish/English,Spanish/English,Yes,"Elementary, middle school, high school, college",17 years,Yes,Yes,"U.S.A, 17 years",arroz,arroz,1,blanco,blanco,blanco,adjective,,,,Unique,r3_sp_6,rice,Span
sp223,Male,28,Yes,"english, spanish",2,2,2,No,,,Yes,No,,arroz,arroz,1,pollo,pollo,pollo,noun,,,,Unique,r3_sp_6,rice,Span
sp224,Female,19,Yes,spanish and english,spanish,spanish,spanish,No,,,No,No,,arroz,arroz,1,leche,leche,leche,noun,,,,Unique,r3_sp_6,rice,Span
sp225,Male,22,Yes,English and Spanish ,Spanish ,Spanish and English ,Spanish and English ,Yes,All through school,13,Yes,Yes,I live in America and have travelled from La to Missouri ,arroz,arroz,1,Leche ,leche,leche,noun,,,,Unique,r3_sp_6,rice,Span
sp226,Female,22,Yes,"English, Spanish",Spanish,"English,Spanish","English, Spanish",Yes,High School,4,No,No,,arroz,arroz,1,blanco,blanco,blanco,adjective,,,,Unique,r3_sp_6,rice,Span
sp227,Female,19,Yes,Spanish and English ,Spanish ,Both ,Both ,Yes,High school ,4,No,No,,arroz,arroz,1,Comida,comida,comida,noun,,,,Unique,r3_sp_6,rice,Span
sp228,Female,28,Yes,English and Spanish,Spanish,Spanish,Spanish,Yes,Pre-kindergarten,1 year,No,No,,arroz,arroz,1,Leche,leche,leche,noun,,,,Unique,r3_sp_6,rice,Span
sp229,Female,25,Yes,Spanish and English,Spanish,Spanish and English,Spanish and English,No,,,No,No,,arroz,arroz,1,Comida ,comida,comida,noun,,,,Unique,r3_sp_6,rice,Span
sp230,Female,20,Yes,Spanish and english,Spanish and English ,English,English,No,,,Yes,Yes,"America, I currently live here ",arroz,arroz,1,Arroz con leche,leche,leche,noun,,,,Unique,r3_sp_6,rice,Span
sp231,Male,20,Yes,English and Spanish,Spanish,Spanish,Spanish,No,,,No,Yes,I live here,arroz,arroz,1,Comida,comida,comida,noun,,,,Unique,r3_sp_6,rice,Span
sp232,Female,18,Yes,Spanish and English,Spanish and English,Spanish,Spanish and English,Yes,Elementary through High School,10,Yes,No,,arroz,arroz,1,gandules,gandul,gandul,noun,,,,Unique,r3_sp_6,rice,Span
sp233,Male,24,Yes,"English, Spanish",Spanish,English,English,Yes,Elementary,19 years,Yes,Yes,24 years,arroz,arroz,1,frijoles,frijol,frijol,noun,,,,Unique,r3_sp_6,rice,Span
sp234,Female,18,Yes,"English, Spanish",Spanish,"English, Spanish","English, Spanish",No,,,Yes,Yes,"US, 18 years",arroz,arroz,1,blanco,blanco,blanco,adjective,,,,Unique,r3_sp_6,rice,Span
sp235,Female,25,Yes,English and Spanish ,Spanish,Spanish,English and Spanish ,Yes,Elementary school,4 years ,Yes,Yes,U.S. I was born there ,arroz,arroz,1,Pollo,pollo,pollo,noun,,,,Unique,r3_sp_6,rice,Span
sp236,Female,28,Yes,"English, Spanish ",Spanish ,"Spanish, English ",English ,Yes,Elementary school ,2,Yes,Yes,Scotland for four months ,arroz,arroz,1,Comida,comida,comida,noun,,,,Unique,r3_sp_6,rice,Span
sp237,Male,33,Yes,"english, spanish",spanish,english,english,Yes,"high school, college",2,Yes,Yes,The United Kingdom,arroz,arroz,1,frijoles,frijol,frijol,noun,,,,Unique,r3_sp_6,rice,Span
sp238,Female,20,Yes,English and Spanish,Spanish,Spanish and English,Spanish and English,Yes,high school and college,all of high school and two semesters in college,Yes,No,,arroz,arroz,1,habichuelas,habichuela,habichuela,noun,,,,Unique,r3_sp_6,rice,Span
sp239,Male,22,Yes,"Spanish, English, Japanese",Spanish,Spanish,Spanish,No,,,No,Yes,"United States, 5 years",arroz,arroz,1,comida,comida,comida,noun,,,,Unique,r3_sp_6,rice,Span
sp240,Male,20,Yes,English and Spanish,spanish,spanish,spanish and english,Yes,"school grades 1-12, college",13,No,No,,arroz,arroz,1,blanca,blanco,blanco,adjective,,,,Unique,r3_sp_6,rice,Span
sp241,Female,31,Yes,English and Spanish,English and Spanish,English and Spanish,English and Spanish,Yes,K-12 and freshman year of college,14,Yes,No,,arroz,arroz,1,gandules,gandul,gandul,noun,,,,Unique,r3_sp_6,rice,Span
sp242,Female,25,Yes,Spanish and English ,Spanish ,Spanish and English ,Spanish and English ,Yes,Elementary-college,4,No,No,,arroz,arroz,1,Pollo,pollo,pollo,noun,,,,Unique,r3_sp_6,rice,Span
sp243,Male,22,Yes,"Spanish, English",Spanish,"Spanish, English","Spanish, English",Yes,Elementary school through high school,12 years,No,No,,arroz,arroz,1,comida,comida,comida,noun,,,,Unique,r3_sp_6,rice,Span
sp244,Male,26,Yes,English and Spanish,2,2,2,No,,,Yes,No,,arroz,arroz,1,cocina,cocina,cocina,noun,,,,Unique,r3_sp_6,rice,Span
sp245,Female,19,Yes,Spanish and English,Spanish,Spanish and English,Spanish and English,No,,,Yes,No,,arroz,arroz,1,blanco,blanco,blanco,adjective,,,,Unique,r3_sp_6,rice,Span
sp246,Female,21,Yes,"english, spanish",spanish,"english, spanish ","english, spanish",Yes,"high school college-level classes, actual college classes ",around 6,Yes,No,,arroz,arroz,1,carne,carne,carne,noun,,,,Unique,r3_sp_6,rice,Span
sp247,Female,19,Yes,"Spanish, English, German",Spanish,Spanish,Spanish,Yes,Highschool,4,Yes,No,,arroz,arroz,1,amarillo,amarillo,amarillo,adjective,,,,Unique,r3_sp_6,rice,Span
sp248,Male,19,Yes,spanish and english,spanish,spanish,spanish,Yes,every year of school,15 years,Yes,No,,arroz,arroz,1,comida,comida,comida,noun,,,,Unique,r3_sp_6,rice,Span
